C:\Users\justi\OneDrive\Desktop\test\IMG\center_2025_12_05_21_40_51_417.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\left_2025_12_05_21_40_51_417.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\right_2025_12_05_21_40_51_417.jpg,0,0,0,26.5582
C:\Users\justi\OneDrive\Desktop\test\IMG\center_2025_12_05_21_40_51_498.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\left_2025_12_05_21_40_51_498.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\right_2025_12_05_21_40_51_498.jpg,0,0,0,26.34442
C:\Users\justi\OneDrive\Desktop\test\IMG\center_2025_12_05_21_40_51_566.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\left_2025_12_05_21_40_51_566.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\right_2025_12_05_21_40_51_566.jpg,0,0,0,26.18517
C:\Users\justi\OneDrive\Desktop\test\IMG\center_2025_12_05_21_40_51_649.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\left_2025_12_05_21_40_51_649.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\right_2025_12_05_21_40_51_649.jpg,0,0,0,25.97426
C:\Users\justi\OneDrive\Desktop\test\IMG\center_2025_12_05_21_40_51_716.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\left_2025_12_05_21_40_51_716.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\right_2025_12_05_21_40_51_716.jpg,0,0,0,25.76505
C:\Users\justi\OneDrive\Desktop\test\IMG\center_2025_12_05_21_40_51_798.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\left_2025_12_05_21_40_51_798.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\right_2025_12_05_21_40_51_798.jpg,0,0,0,25.55753
C:\Users\justi\OneDrive\Desktop\test\IMG\center_2025_12_05_21_40_51_867.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\left_2025_12_05_21_40_51_867.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\right_2025_12_05_21_40_51_867.jpg,0,0,0,25.40298
C:\Users\justi\OneDrive\Desktop\test\IMG\center_2025_12_05_21_40_51_950.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\left_2025_12_05_21_40_51_950.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\right_2025_12_05_21_40_51_950.jpg,0,0.052026,0,25.19838
C:\Users\justi\OneDrive\Desktop\test\IMG\center_2025_12_05_21_40_52_033.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\left_2025_12_05_21_40_52_033.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\right_2025_12_05_21_40_52_033.jpg,0,0.29985,0,25.13553
C:\Users\justi\OneDrive\Desktop\test\IMG\center_2025_12_05_21_40_52_100.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\left_2025_12_05_21_40_52_100.jpg,C:\Users\justi\OneDrive\Desktop\test\IMG\right_2025_12_05_21_40_52_100.jpg,-0.08235294,0.5000355,0,25.31827
