/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_26_807.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_26_807.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_26_807.jpg,0,0,0,1.739943E-05
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_26_867.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_26_867.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_26_867.jpg,0,0,0,8.691703E-06
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_26_937.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_26_937.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_26_937.jpg,0,0,0,2.018967E-05
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_016.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_016.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_016.jpg,0,0,0,1.426915E-05
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_086.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_086.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_086.jpg,0,0,0,1.567279E-05
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_153.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_153.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_153.jpg,0,0,0,7.484095E-06
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_223.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_223.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_223.jpg,0,0,0,1.563374E-05
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_308.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_308.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_308.jpg,0,0,0,2.281562E-05
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_375.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_375.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_375.jpg,0,0,0,1.034447E-05
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_443.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_443.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_443.jpg,0,0.03273618,0,0.02804861
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_511.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_511.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_511.jpg,0,0.2138851,0,0.1196797
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_584.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_584.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_584.jpg,0,0.4508883,0,0.4431961
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_649.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_649.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_649.jpg,0,0.6395971,0,0.841772
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_719.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_719.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_719.jpg,-0.15,0.8141191,0,1.392919
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_786.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_786.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_786.jpg,-0.35,1,0,2.304112
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_853.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_853.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_853.jpg,0,1,0,3.008004
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_923.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_923.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_923.jpg,0,1,0,3.948166
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_27_992.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_27_992.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_27_992.jpg,0,1,0,4.649788
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_28_061.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_28_061.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_28_061.jpg,0,1,0,5.346747
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_28_128.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_28_128.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_28_128.jpg,0,1,0,6.269821
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_28_199.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_28_199.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_28_199.jpg,-0.1,1,0,6.955475
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_28_269.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_28_269.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_28_269.jpg,-0.3,1,0,7.846588
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_28_339.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_28_339.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_28_339.jpg,-0.45,1,0,8.494847
/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/center_2025_12_03_12_06_28_406.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/left_2025_12_03_12_06_28_406.jpg,/Users/davidfeliperiveraguerra/dev/seneca/cv-project/data/IMG/right_2025_12_03_12_06_28_406.jpg,0,1,0,9.352172
